# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, heap_timing_secs
Mon Jan  9 13:18:15 EST 2017, 9968, 0.310, 4, 0.940, 525, 25, 6, 27, 13, 3.117, 3.127
Mon Jan  9 13:18:54 EST 2017, 5018, 0.810, 8, 0.440, 375, 70, 15, 2, 58, 34.867, 38.460
Mon Jan  9 13:19:47 EST 2017, 3781, 0.440, 3, 0.570, 563, 58, 13, 21, 47, 49.393, 51.010
Mon Jan  9 13:19:55 EST 2017, 8731, 0.940, 7, 0.070, 413, 13, 3, 46, 92, 8.177, 8.180
Mon Jan  9 13:20:06 EST 2017, 6256, 0.190, 9, 0.820, 338, 81, 8, 8, 24, 9.580, 10.003
Mon Jan  9 13:21:32 EST 2017, 1306, 0.690, 5, 0.320, 488, 36, 17, 33, 69, 81.277, 85.570
Mon Jan  9 13:21:35 EST 2017, 996, 0.220, 1, 0.410, 553, 11, 3, 44, 72, 2.950, 2.947
Mon Jan  9 13:21:56 EST 2017, 5946, 0.720, 6, 0.910, 403, 56, 12, 19, 27, 19.670, 20.620
Mon Jan  9 13:23:15 EST 2017, 8421, 0.470, 8, 0.160, 328, 33, 17, 32, 95, 74.577, 78.410
Mon Jan  9 13:23:37 EST 2017, 3471, 0.970, 3, 0.660, 478, 78, 7, 7, 50, 20.297, 21.590
Mon Jan  9 13:24:04 EST 2017, 4709, 0.340, 7, 0.290, 366, 89, 5, 13, 61, 24.997, 26.560
Mon Jan  9 13:24:20 EST 2017, 9659, 0.840, 2, 0.790, 516, 44, 15, 38, 16, 16.080, 16.027
Mon Jan  9 13:26:08 EST 2017, 7184, 0.090, 5, 0.040, 591, 67, 19, 0, 83, 94.677, 105.820
Mon Jan  9 13:26:21 EST 2017, 2234, 0.590, 9, 0.540, 441, 22, 10, 25, 38, 12.497, 12.543
Mon Jan  9 13:26:22 EST 2017, 1615, 0.410, 3, 0.850, 385, 27, 1, 4, 55, 0.987, 0.990
Mon Jan  9 13:26:37 EST 2017, 6565, 0.910, 7, 0.350, 535, 72, 11, 29, 10, 15.267, 15.520
Mon Jan  9 13:28:00 EST 2017, 9040, 0.160, 5, 0.600, 460, 50, 16, 16, 78, 74.717, 81.370
Mon Jan  9 13:28:13 EST 2017, 4090, 0.660, 1, 0.100, 310, 95, 6, 41, 33, 12.380, 12.723
Mon Jan  9 13:29:05 EST 2017, 2852, 0.030, 9, 0.970, 497, 84, 4, 35, 66, 49.940, 50.590
Mon Jan  9 13:29:12 EST 2017, 7802, 0.530, 4, 0.470, 347, 39, 13, 10, 21, 6.193, 6.513
Mon Jan  9 13:31:54 EST 2017, 5327, 0.280, 2, 0.720, 422, 61, 18, 47, 89, 154.350, 158.243
Mon Jan  9 13:32:05 EST 2017, 377, 0.780, 6, 0.220, 572, 16, 9, 22, 44, 10.380, 10.443
Mon Jan  9 13:32:15 EST 2017, 300, 0.380, 2, 0.340, 321, 21, 14, 6, 84, 8.363, 9.283
Mon Jan  9 13:32:39 EST 2017, 5250, 0.880, 6, 0.840, 471, 66, 5, 31, 39, 23.603, 24.357
Mon Jan  9 13:33:20 EST 2017, 7725, 0.130, 8, 0.090, 546, 44, 9, 19, 61, 38.030, 40.700
Mon Jan  9 13:34:11 EST 2017, 2775, 0.630, 4, 0.590, 396, 89, 19, 44, 16, 48.913, 49.010
Mon Jan  9 13:37:15 EST 2017, 4013, 0.010, 5, 0.460, 584, 77, 12, 25, 95, 180.327, 180.980
Mon Jan  9 13:37:16 EST 2017, 8963, 0.510, 1, 0.960, 434, 32, 2, 0, 50, 0.970, 0.963
Mon Jan  9 13:37:56 EST 2017, 6488, 0.260, 3, 0.210, 359, 55, 7, 38, 73, 38.110, 39.800
Mon Jan  9 13:38:01 EST 2017, 1538, 0.760, 7, 0.710, 509, 10, 16, 13, 28, 4.757, 4.870
Mon Jan  9 13:38:48 EST 2017, 2156, 0.200, 5, 0.900, 453, 16, 13, 41, 90, 41.143, 39.063
Mon Jan  9 13:38:56 EST 2017, 7106, 0.700, 9, 0.400, 303, 61, 3, 16, 45, 7.147, 7.267
Mon Jan  9 13:39:25 EST 2017, 9581, 0.450, 7, 0.650, 378, 38, 8, 28, 67, 27.887, 29.147
Mon Jan  9 13:39:44 EST 2017, 4631, 0.950, 2, 0.150, 528, 83, 18, 3, 22, 16.907, 17.810
Mon Jan  9 13:41:44 EST 2017, 3394, 0.320, 8, 0.780, 415, 94, 11, 22, 78, 110.430, 118.197
Mon Jan  9 13:41:49 EST 2017, 8344, 0.820, 3, 0.280, 565, 49, 1, 47, 33, 4.490, 4.233
Mon Jan  9 13:42:01 EST 2017, 5869, 0.070, 1, 0.530, 490, 72, 6, 9, 56, 11.290, 12.020
Mon Jan  9 13:42:08 EST 2017, 919, 0.570, 6, 0.030, 340, 27, 15, 34, 11, 5.953, 6.460
Mon Jan  9 13:42:20 EST 2017, 1228, 0.100, 9, 0.180, 406, 52, 5, 49, 19, 11.320, 11.417
Mon Jan  9 13:45:35 EST 2017, 6178, 0.600, 5, 0.680, 556, 97, 15, 24, 64, 178.460, 194.383
Mon Jan  9 13:46:16 EST 2017, 8653, 0.350, 3, 0.430, 481, 30, 19, 36, 42, 40.277, 41.680
Mon Jan  9 13:47:12 EST 2017, 3703, 0.850, 7, 0.930, 331, 75, 10, 11, 87, 50.023, 53.330
Mon Jan  9 13:47:22 EST 2017, 4941, 0.480, 4, 0.060, 518, 63, 3, 17, 31, 8.540, 7.903
Mon Jan  9 13:47:52 EST 2017, 9891, 0.980, 8, 0.560, 368, 18, 12, 42, 76, 29.707, 30.340
Mon Jan  9 13:49:02 EST 2017, 7416, 0.230, 6, 0.310, 443, 86, 17, 5, 53, 65.210, 68.950
Mon Jan  9 13:49:36 EST 2017, 2466, 0.730, 1, 0.810, 593, 41, 8, 30, 98, 31.993, 33.527
Mon Jan  9 13:49:39 EST 2017, 1847, 0.290, 6, 0.500, 537, 35, 4, 2, 25, 2.403, 2.360
Mon Jan  9 13:50:57 EST 2017, 6797, 0.790, 2, 0.000, 387, 80, 13, 27, 70, 71.950, 73.960
Mon Jan  9 13:51:05 EST 2017, 9272, 0.040, 4, 0.750, 312, 13, 18, 14, 47, 6.633, 6.913
Mon Jan  9 13:52:59 EST 2017, 4322, 0.540, 9, 0.250, 462, 58, 9, 39, 92, 107.100, 112.307
Mon Jan  9 13:53:01 EST 2017, 3084, 0.160, 1, 0.620, 349, 69, 2, 33, 14, 1.347, 1.387
Mon Jan  9 13:53:15 EST 2017, 8034, 0.660, 5, 0.120, 499, 24, 11, 8, 59, 13.130, 13.877
Mon Jan  9 13:56:00 EST 2017, 5559, 0.410, 8, 0.870, 574, 91, 16, 45, 36, 155.050, 164.130
Mon Jan  9 13:56:25 EST 2017, 609, 0.910, 3, 0.370, 424, 46, 6, 20, 81, 23.703, 24.230
Mon Jan  9 13:57:32 EST 2017, 455, 0.150, 7, 0.790, 495, 56, 19, 27, 35, 63.000, 66.723
Mon Jan  9 13:57:36 EST 2017, 5405, 0.650, 3, 0.290, 345, 11, 9, 2, 80, 2.907, 2.933
Mon Jan  9 13:57:43 EST 2017, 7880, 0.400, 5, 0.540, 420, 79, 4, 40, 12, 7.090, 7.313
Mon Jan  9 13:58:26 EST 2017, 2930, 0.900, 9, 0.040, 570, 34, 14, 15, 57, 38.390, 41.993
Mon Jan  9 13:58:43 EST 2017, 4167, 0.270, 2, 0.920, 382, 45, 16, 9, 46, 15.673, 17.290
Mon Jan  9 14:01:04 EST 2017, 9117, 0.770, 6, 0.420, 532, 90, 7, 34, 91, 134.220, 137.303
Mon Jan  9 14:01:05 EST 2017, 6642, 0.020, 8, 0.670, 457, 23, 2, 21, 23, 1.667, 1.683
Mon Jan  9 14:02:23 EST 2017, 1692, 0.520, 4, 0.170, 307, 68, 11, 46, 68, 75.733, 76.673
Mon Jan  9 14:03:52 EST 2017, 2311, 0.460, 9, 0.480, 363, 73, 17, 24, 52, 80.260, 86.710
Mon Jan  9 14:04:49 EST 2017, 7261, 0.960, 4, 0.980, 513, 28, 8, 49, 97, 55.327, 56.710
Mon Jan  9 14:04:58 EST 2017, 9736, 0.210, 2, 0.230, 588, 96, 3, 12, 29, 8.480, 8.583
Mon Jan  9 14:06:41 EST 2017, 4786, 0.710, 7, 0.730, 438, 51, 13, 37, 74, 97.087, 101.310
Mon Jan  9 14:07:35 EST 2017, 3549, 0.090, 3, 0.360, 551, 39, 15, 43, 40, 52.487, 53.010
Mon Jan  9 14:08:20 EST 2017, 8499, 0.590, 8, 0.860, 401, 84, 5, 18, 85, 41.457, 44.687
Mon Jan  9 14:08:21 EST 2017, 6024, 0.340, 6, 0.110, 326, 17, 1, 31, 18, 0.677, 0.660
Mon Jan  9 14:08:38 EST 2017, 1074, 0.840, 1, 0.610, 476, 62, 10, 6, 63, 15.013, 16.060
Mon Jan  9 14:09:59 EST 2017, 764, 0.370, 4, 0.640, 579, 87, 10, 17, 60, 75.093, 79.790
Mon Jan  9 14:10:25 EST 2017, 5714, 0.870, 9, 0.140, 429, 42, 19, 42, 15, 25.237, 25.547
Mon Jan  9 14:11:14 EST 2017, 8189, 0.120, 6, 0.890, 354, 65, 14, 4, 83, 46.083, 48.580
Mon Jan  9 14:11:20 EST 2017, 3239, 0.620, 2, 0.390, 504, 20, 5, 29, 38, 4.850, 5.127
Mon Jan  9 14:11:48 EST 2017, 4477, 0.240, 7, 0.510, 317, 31, 7, 48, 71, 26.903, 27.350
Mon Jan  9 14:12:31 EST 2017, 9427, 0.740, 3, 0.010, 467, 76, 17, 23, 26, 41.560, 43.157
Mon Jan  9 14:13:37 EST 2017, 6952, 0.490, 1, 0.760, 542, 54, 12, 35, 94, 61.810, 65.077
Mon Jan  9 14:13:46 EST 2017, 2002, 0.990, 5, 0.260, 392, 99, 2, 10, 49, 9.057, 9.387
Mon Jan  9 14:15:03 EST 2017, 1383, 0.050, 2, 0.070, 448, 93, 8, 32, 77, 72.160, 76.033
Mon Jan  9 14:15:34 EST 2017, 6333, 0.550, 7, 0.570, 598, 48, 18, 7, 32, 29.303, 31.213
Mon Jan  9 14:20:12 EST 2017, 8808, 0.300, 9, 0.320, 523, 70, 13, 45, 99, 261.033, 276.517
Mon Jan  9 14:20:18 EST 2017, 3858, 0.800, 5, 0.820, 373, 25, 4, 20, 54, 5.767, 5.773
Mon Jan  9 14:20:21 EST 2017, 2620, 0.430, 6, 0.200, 485, 14, 6, 1, 66, 2.963, 2.913
Mon Jan  9 14:20:31 EST 2017, 7570, 0.930, 1, 0.700, 335, 59, 16, 26, 21, 9.647, 9.917
Mon Jan  9 14:21:05 EST 2017, 5095, 0.180, 4, 0.450, 410, 37, 11, 13, 88, 30.883, 33.813
Mon Jan  9 14:21:16 EST 2017, 145, 0.680, 8, 0.950, 560, 82, 1, 38, 43, 10.820, 10.517
Mon Jan  9 14:21:28 EST 2017, 165, 0.180, 3, 0.180, 457, 48, 6, 35, 24, 10.873, 10.870
Mon Jan  9 14:22:48 EST 2017, 5115, 0.680, 7, 0.680, 307, 93, 16, 10, 69, 71.347, 79.723
Mon Jan  9 14:23:18 EST 2017, 7590, 0.430, 9, 0.430, 382, 26, 11, 48, 47, 27.997, 28.807
Mon Jan  9 14:23:43 EST 2017, 2640, 0.930, 5, 0.930, 532, 71, 2, 23, 92, 24.483, 24.783
Mon Jan  9 14:23:48 EST 2017, 3877, 0.310, 6, 0.060, 419, 59, 9, 4, 13, 5.097, 5.150
Mon Jan  9 14:24:09 EST 2017, 8827, 0.810, 2, 0.560, 569, 14, 18, 29, 58, 19.817, 20.450
Mon Jan  9 14:25:03 EST 2017, 6352, 0.060, 4, 0.310, 494, 82, 14, 17, 36, 51.023, 52.310
Mon Jan  9 14:25:24 EST 2017, 1402, 0.560, 8, 0.810, 344, 37, 4, 42, 81, 20.790, 21.410
Mon Jan  9 14:25:27 EST 2017, 2021, 0.490, 4, 0.620, 325, 42, 5, 13, 19, 2.817, 2.677
Mon Jan  9 14:28:56 EST 2017, 6971, 0.990, 9, 0.120, 475, 87, 15, 38, 64, 194.180, 206.483
Mon Jan  9 14:29:00 EST 2017, 9446, 0.240, 7, 0.870, 550, 20, 10, 1, 41, 4.473, 4.657
Mon Jan  9 14:29:07 EST 2017, 4496, 0.740, 2, 0.370, 400, 65, 1, 26, 86, 6.427, 6.790
Mon Jan  9 14:30:05 EST 2017, 3259, 0.120, 8, 0.740, 588, 76, 8, 45, 30, 55.680, 57.257
Mon Jan  9 14:30:50 EST 2017, 8209, 0.620, 3, 0.240, 438, 31, 17, 20, 75, 41.467, 44.850
Mon Jan  9 14:31:31 EST 2017, 5734, 0.370, 1, 0.990, 363, 99, 12, 32, 53, 39.900, 40.683
Mon Jan  9 14:31:49 EST 2017, 784, 0.870, 6, 0.490, 513, 54, 3, 7, 98, 16.150, 17.057
Mon Jan  9 14:33:03 EST 2017, 1093, 0.340, 9, 0.280, 541, 28, 17, 21, 89, 70.167, 72.553
Mon Jan  9 14:33:48 EST 2017, 6043, 0.840, 4, 0.780, 391, 73, 7, 46, 44, 43.670, 44.897
Mon Jan  9 14:33:52 EST 2017, 8518, 0.090, 2, 0.030, 316, 51, 2, 9, 67, 3.573, 3.610
Mon Jan  9 14:34:42 EST 2017, 3568, 0.590, 6, 0.530, 466, 96, 12, 34, 22, 49.137, 49.083
Mon Jan  9 14:37:55 EST 2017, 4805, 0.210, 3, 0.400, 353, 85, 19, 40, 78, 180.440, 186.120
Mon Jan  9 14:38:09 EST 2017, 9755, 0.710, 7, 0.900, 503, 40, 9, 15, 33, 14.057, 14.413
Mon Jan  9 14:38:46 EST 2017, 7280, 0.460, 5, 0.150, 578, 62, 5, 28, 55, 35.170, 36.157
Mon Jan  9 14:38:47 EST 2017, 2330, 0.960, 1, 0.650, 428, 17, 14, 3, 10, 0.560, 0.697
Mon Jan  9 14:39:09 EST 2017, 1712, 0.030, 7, 0.960, 410, 11, 15, 31, 83, 20.640, 21.417
Mon Jan  9 14:39:18 EST 2017, 6662, 0.530, 2, 0.460, 560, 56, 6, 6, 38, 8.387, 8.847
Mon Jan  9 14:39:23 EST 2017, 9137, 0.280, 5, 0.710, 485, 34, 1, 43, 61, 5.183, 5.220
Mon Jan  9 14:39:36 EST 2017, 4187, 0.780, 9, 0.210, 335, 79, 11, 18, 16, 12.657, 12.990
Mon Jan  9 14:41:09 EST 2017, 2949, 0.400, 1, 0.840, 522, 90, 18, 12, 95, 87.077, 89.153
Mon Jan  9 14:41:40 EST 2017, 7899, 0.900, 6, 0.340, 372, 45, 8, 37, 50, 29.447, 29.823
Mon Jan  9 14:42:05 EST 2017, 5424, 0.150, 8, 0.590, 447, 68, 3, 24, 72, 23.807, 24.490
Mon Jan  9 14:42:28 EST 2017, 474, 0.650, 4, 0.090, 597, 23, 13, 49, 27, 23.117, 23.403
Mon Jan  9 14:42:38 EST 2017, 629, 0.420, 6, 0.730, 358, 80, 2, 5, 76, 8.940, 9.193
Mon Jan  9 14:42:55 EST 2017, 5579, 0.920, 2, 0.230, 508, 35, 12, 30, 31, 16.477, 16.977
Mon Jan  9 14:45:22 EST 2017, 8054, 0.170, 4, 0.980, 583, 58, 16, 17, 99, 146.813, 142.683
Mon Jan  9 14:45:33 EST 2017, 3104, 0.670, 8, 0.480, 433, 13, 7, 42, 54, 10.530, 10.457
Mon Jan  9 14:45:39 EST 2017, 4341, 0.040, 1, 0.600, 546, 24, 4, 36, 65, 6.480, 6.557
Mon Jan  9 14:45:55 EST 2017, 9291, 0.540, 5, 0.100, 396, 69, 14, 11, 20, 15.173, 15.567
Mon Jan  9 14:48:26 EST 2017, 6816, 0.290, 7, 0.850, 321, 47, 19, 49, 88, 141.527, 147.227
Mon Jan  9 14:49:15 EST 2017, 1866, 0.790, 3, 0.350, 471, 92, 9, 24, 43, 46.207, 47.100
Mon Jan  9 14:49:33 EST 2017, 2485, 0.230, 9, 0.040, 489, 97, 1, 46, 60, 17.840, 17.987
Mon Jan  9 14:49:41 EST 2017, 7435, 0.730, 5, 0.540, 339, 52, 10, 21, 15, 7.440, 7.450
Mon Jan  9 14:51:39 EST 2017, 9910, 0.480, 2, 0.290, 414, 75, 15, 33, 82, 112.473, 114.973
Mon Jan  9 14:51:46 EST 2017, 4960, 0.980, 7, 0.790, 564, 30, 6, 8, 37, 6.490, 6.737
Mon Jan  9 14:51:49 EST 2017, 3723, 0.350, 3, 0.170, 377, 19, 3, 14, 71, 3.253, 3.167
Mon Jan  9 14:52:44 EST 2017, 8673, 0.850, 8, 0.670, 527, 64, 13, 39, 26, 53.133, 53.743
Mon Jan  9 14:53:35 EST 2017, 6198, 0.100, 6, 0.420, 452, 41, 17, 2, 93, 44.413, 50.380
Mon Jan  9 14:53:51 EST 2017, 1248, 0.600, 1, 0.920, 302, 86, 8, 27, 48, 15.617, 16.320
Mon Jan  9 14:55:06 EST 2017, 938, 0.070, 5, 0.820, 443, 61, 12, 38, 51, 70.707, 73.493
Mon Jan  9 14:55:13 EST 2017, 5888, 0.570, 9, 0.320, 593, 16, 3, 13, 96, 6.903, 6.707
Mon Jan  9 14:55:44 EST 2017, 8363, 0.320, 7, 0.570, 518, 83, 7, 25, 29, 29.520, 30.667
Mon Jan  9 14:56:05 EST 2017, 3413, 0.820, 3, 0.070, 368, 38, 17, 0, 74, 18.610, 20.343
Mon Jan  9 14:56:48 EST 2017, 4651, 0.450, 8, 0.950, 480, 49, 14, 19, 40, 38.363, 37.707
Mon Jan  9 14:57:54 EST 2017, 9601, 0.950, 4, 0.450, 330, 94, 5, 44, 85, 64.097, 65.023
Mon Jan  9 14:57:55 EST 2017, 7126, 0.200, 1, 0.700, 405, 27, 10, 6, 17, 1.453, 1.493
Mon Jan  9 15:01:24 EST 2017, 2176, 0.700, 6, 0.200, 555, 72, 19, 31, 62, 185.060, 202.530
Mon Jan  9 15:01:45 EST 2017, 1557, 0.260, 2, 0.380, 574, 66, 11, 10, 34, 19.290, 20.733
Mon Jan  9 15:01:48 EST 2017, 6507, 0.760, 7, 0.880, 424, 21, 1, 35, 79, 3.280, 3.333
Mon Jan  9 15:01:56 EST 2017, 8982, 0.010, 9, 0.130, 349, 89, 6, 22, 12, 7.093, 6.983
Mon Jan  9 15:03:37 EST 2017, 4032, 0.510, 4, 0.630, 499, 44, 16, 47, 57, 95.740, 99.393
Mon Jan  9 15:03:58 EST 2017, 2794, 0.130, 5, 0.260, 311, 33, 13, 28, 45, 20.417, 21.113
Mon Jan  9 15:04:10 EST 2017, 7744, 0.630, 1, 0.760, 461, 78, 4, 3, 90, 10.887, 11.613
Mon Jan  9 15:04:14 EST 2017, 5269, 0.380, 3, 0.010, 536, 10, 9, 41, 23, 4.210, 4.247
Mon Jan  9 15:05:29 EST 2017, 319, 0.880, 8, 0.510, 386, 55, 18, 16, 68, 67.580, 74.553
Mon Jan  9 15:05:32 EST 2017, 397, 0.280, 3, 0.880, 506, 73, 5, 1, 17, 2.950, 2.993
Mon Jan  9 15:06:04 EST 2017, 5347, 0.780, 8, 0.380, 356, 28, 14, 26, 62, 30.347, 31.157
Mon Jan  9 15:07:21 EST 2017, 7822, 0.030, 5, 0.630, 431, 95, 19, 13, 39, 73.587, 74.817
Mon Jan  9 15:08:08 EST 2017, 2872, 0.530, 1, 0.130, 581, 50, 9, 38, 84, 43.137, 46.023
Mon Jan  9 15:08:12 EST 2017, 4109, 0.160, 9, 0.750, 393, 39, 2, 32, 28, 3.800, 3.803
Mon Jan  9 15:09:35 EST 2017, 9059, 0.660, 4, 0.250, 543, 84, 12, 7, 73, 77.480, 79.620
Mon Jan  9 15:09:55 EST 2017, 6584, 0.410, 2, 0.500, 468, 16, 16, 44, 50, 19.980, 19.987
Mon Jan  9 15:10:36 EST 2017, 1634, 0.910, 7, 0.000, 318, 61, 7, 19, 95, 38.547, 40.373
Mon Jan  9 15:10:41 EST 2017, 2253, 0.100, 2, 0.310, 337, 56, 3, 47, 22, 4.843, 4.867
Mon Jan  9 15:10:55 EST 2017, 7203, 0.600, 6, 0.810, 487, 11, 13, 22, 67, 13.463, 13.593
Mon Jan  9 15:13:46 EST 2017, 9678, 0.350, 8, 0.060, 562, 78, 18, 35, 45, 161.653, 167.080
Mon Jan  9 15:14:06 EST 2017, 4728, 0.850, 4, 0.560, 412, 33, 8, 10, 90, 18.160, 19.417
Mon Jan  9 15:14:07 EST 2017, 3491, 0.470, 7, 0.440, 525, 45, 1, 16, 11, 0.913, 0.863
Mon Jan  9 15:15:25 EST 2017, 8441, 0.970, 3, 0.940, 375, 90, 10, 41, 56, 75.640, 76.737
Mon Jan  9 15:15:30 EST 2017, 5966, 0.220, 5, 0.190, 300, 22, 15, 4, 34, 4.593, 4.737
Mon Jan  9 15:16:28 EST 2017, 1016, 0.720, 9, 0.690, 450, 67, 6, 29, 79, 55.137, 57.383
Mon Jan  9 15:22:47 EST 2017, 1325, 0.190, 6, 0.530, 590, 92, 15, 43, 87, 354.407, 374.757
Mon Jan  9 15:22:53 EST 2017, 6275, 0.690, 1, 0.030, 440, 47, 5, 18, 42, 5.683, 5.777
Mon Jan  9 15:23:48 EST 2017, 8750, 0.440, 3, 0.780, 365, 70, 10, 30, 64, 52.120, 54.740
Mon Jan  9 15:23:55 EST 2017, 3800, 0.940, 8, 0.280, 515, 25, 19, 5, 19, 6.013, 6.463
Mon Jan  9 15:24:07 EST 2017, 5037, 0.310, 2, 0.660, 328, 14, 12, 24, 98, 11.690, 12.100
Mon Jan  9 15:24:34 EST 2017, 9987, 0.810, 7, 0.160, 478, 59, 3, 49, 53, 26.277, 26.247
Mon Jan  9 15:24:59 EST 2017, 7512, 0.060, 9, 0.910, 553, 36, 7, 12, 76, 23.557, 24.947
Mon Jan  9 15:26:17 EST 2017, 2562, 0.560, 5, 0.410, 403, 81, 17, 37, 31, 74.060, 77.697
Mon Jan  9 15:28:04 EST 2017, 1944, 0.380, 7, 0.220, 421, 87, 13, 8, 93, 98.447, 106.677
Mon Jan  9 15:28:22 EST 2017, 6894, 0.880, 3, 0.720, 571, 42, 4, 33, 48, 16.753, 16.913
Mon Jan  9 15:28:53 EST 2017, 9369, 0.130, 1, 0.470, 496, 64, 9, 21, 70, 26.733, 29.570
Mon Jan  9 15:29:07 EST 2017, 4419, 0.630, 5, 0.970, 346, 19, 18, 46, 25, 14.180, 14.220
Mon Jan  9 15:29:51 EST 2017, 3181, 0.000, 4, 0.100, 459, 30, 11, 27, 81, 39.850, 42.320
Mon Jan  9 15:29:54 EST 2017, 8131, 0.500, 9, 0.600, 309, 75, 2, 2, 36, 3.017, 2.790
Mon Jan  9 15:30:30 EST 2017, 5656, 0.250, 6, 0.350, 384, 53, 6, 40, 59, 34.403, 35.280
Mon Jan  9 15:30:49 EST 2017, 706, 0.750, 2, 0.850, 534, 98, 16, 15, 14, 18.787, 19.007
Mon Jan  9 15:31:01 EST 2017, 551, 0.050, 8, 0.460, 304, 18, 9, 33, 55, 10.993, 11.307
Mon Jan  9 15:31:08 EST 2017, 5501, 0.550, 3, 0.960, 454, 63, 18, 8, 10, 7.017, 6.807
Mon Jan  9 15:32:02 EST 2017, 7976, 0.300, 1, 0.210, 529, 40, 14, 45, 77, 49.467, 52.453
Mon Jan  9 15:32:16 EST 2017, 3026, 0.800, 6, 0.710, 379, 85, 4, 20, 32, 12.417, 12.640
Mon Jan  9 15:32:57 EST 2017, 4264, 0.420, 4, 0.330, 567, 97, 7, 1, 66, 39.467, 40.237
Mon Jan  9 15:33:23 EST 2017, 9214, 0.920, 9, 0.830, 417, 52, 16, 26, 21, 24.647, 25.283
Mon Jan  9 15:34:36 EST 2017, 6739, 0.170, 7, 0.080, 342, 74, 11, 14, 88, 65.990, 72.167
Mon Jan  9 15:34:40 EST 2017, 1789, 0.670, 2, 0.580, 492, 29, 2, 39, 43, 4.183, 4.140
Mon Jan  9 15:34:57 EST 2017, 2408, 0.360, 5, 0.770, 473, 23, 8, 17, 71, 15.427, 16.010
Mon Jan  9 15:35:18 EST 2017, 7358, 0.860, 1, 0.270, 323, 68, 17, 42, 26, 20.047, 20.790
Mon Jan  9 15:35:53 EST 2017, 9833, 0.110, 3, 0.520, 398, 46, 13, 4, 94, 31.523, 34.323
Mon Jan  9 15:36:24 EST 2017, 4883, 0.610, 7, 0.020, 548, 91, 3, 29, 49, 30.177, 30.380
Mon Jan  9 15:37:05 EST 2017, 3645, 0.240, 2, 0.890, 436, 80, 5, 48, 60, 39.860, 40.710
Mon Jan  9 15:37:19 EST 2017, 8595, 0.740, 6, 0.390, 586, 35, 15, 23, 15, 13.737, 13.983
Mon Jan  9 15:39:14 EST 2017, 6120, 0.490, 8, 0.640, 511, 57, 10, 36, 83, 110.713, 115.230
Mon Jan  9 15:39:15 EST 2017, 1170, 0.990, 4, 0.140, 361, 12, 1, 11, 38, 0.437, 0.477
Mon Jan  9 15:39:29 EST 2017, 861, 0.460, 1, 0.110, 389, 38, 19, 22, 35, 12.730, 13.293
Mon Jan  9 15:42:48 EST 2017, 5811, 0.960, 5, 0.610, 539, 83, 10, 47, 80, 189.247, 198.677
Mon Jan  9 15:42:50 EST 2017, 8286, 0.210, 8, 0.360, 464, 15, 5, 9, 12, 1.077, 1.047
Mon Jan  9 15:43:46 EST 2017, 3336, 0.710, 3, 0.860, 314, 60, 14, 34, 57, 52.520, 54.020
Mon Jan  9 15:46:04 EST 2017, 4573, 0.080, 6, 0.240, 501, 71, 17, 40, 46, 129.333, 136.687
Mon Jan  9 15:46:14 EST 2017, 9523, 0.580, 2, 0.740, 351, 26, 7, 15, 91, 10.163, 10.500
Mon Jan  9 15:46:22 EST 2017, 7048, 0.330, 4, 0.490, 426, 94, 2, 28, 24, 7.067, 7.213
Mon Jan  9 15:47:00 EST 2017, 2098, 0.830, 9, 0.990, 576, 49, 12, 3, 69, 34.217, 37.133
Mon Jan  9 15:48:31 EST 2017, 1480, 0.140, 4, 0.670, 557, 54, 18, 25, 52, 86.537, 88.670
Mon Jan  9 15:49:28 EST 2017, 6430, 0.640, 8, 0.170, 407, 99, 8, 0, 97, 47.703, 55.627
Mon Jan  9 15:49:33 EST 2017, 8905, 0.390, 6, 0.920, 332, 32, 4, 37, 29, 5.487, 5.460
Mon Jan  9 15:50:18 EST 2017, 3955, 0.890, 1, 0.420, 482, 77, 13, 12, 74, 39.653, 41.960
Mon Jan  9 15:50:47 EST 2017, 2717, 0.270, 9, 0.550, 370, 66, 16, 6, 41, 23.737, 28.317
Mon Jan  9 15:51:10 EST 2017, 7667, 0.770, 5, 0.050, 520, 21, 6, 31, 86, 21.430, 21.780
Mon Jan  9 15:51:12 EST 2017, 5192, 0.020, 2, 0.800, 595, 88, 1, 19, 18, 2.143, 2.133
Mon Jan  9 15:52:22 EST 2017, 242, 0.520, 7, 0.300, 445, 43, 11, 44, 63, 66.763, 69.790
Mon Jan  9 15:52:28 EST 2017, 203, 0.470, 9, 0.870, 582, 12, 3, 39, 61, 5.993, 5.937
Mon Jan  9 15:52:40 EST 2017, 5153, 0.970, 5, 0.370, 432, 57, 13, 14, 16, 11.250, 11.537
Mon Jan  9 15:53:27 EST 2017, 7628, 0.220, 2, 0.620, 357, 34, 18, 27, 83, 43.610, 46.697
Mon Jan  9 15:53:45 EST 2017, 2678, 0.720, 7, 0.120, 507, 79, 8, 2, 38, 17.333, 18.417
Mon Jan  9 15:53:54 EST 2017, 3916, 0.100, 4, 0.990, 319, 91, 1, 20, 72, 7.690, 7.380
Mon Jan  9 15:54:28 EST 2017, 8866, 0.600, 8, 0.490, 469, 46, 11, 45, 27, 33.457, 34.087
